[2024-10-10 23:48:29.580] [multi_sink] [info] Action: Join | Nickname: aa | Result: Success
[2024-10-10 23:48:29.913] [multi_sink] [info] Action: Login | Nickname: aa | Result: Success
[2024-10-10 23:48:29.920] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (100, 100, 500, Yaw: 50) | Result: Success
[2024-10-10 23:49:30.074] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (530.7035, 312.65457, 101.65, Yaw: 46.260536) | Result: Success
[2024-10-10 23:49:30.253] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:30.274] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (598.01855, 387.8651, 101.65, Yaw: 57.460533) | Result: Success
[2024-10-10 23:49:30.360] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (622.601, 423.23474, 101.65, Yaw: 59.385536) | Result: Success
[2024-10-10 23:49:30.369] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (624.9701, 426.9017, 101.65, Yaw: 59.385536) | Result: Success
[2024-10-10 23:49:30.455] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:30.569] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (677.2769, 512.58167, 101.65, Yaw: 59.385536) | Result: Success
[2024-10-10 23:49:30.659] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:30.776] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (730.89075, 600.97375, 101.65, Yaw: 55.710533) | Result: Success
[2024-10-10 23:49:30.866] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:30.885] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (761.3533, 646.0575, 101.65, Yaw: 9.660535) | Result: Success
[2024-10-10 23:49:31.066] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:31.093] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (854.747, 687.9286, 101.65, Yaw: 9.485535) | Result: Success
[2024-10-10 23:49:31.266] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:31.293] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (953.18726, 706.47656, 101.65, Yaw: 9.485535) | Result: Success
[2024-10-10 23:49:31.354] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (983.1949, 711.8923, 101.65, Yaw: 54.485535) | Result: Success
[2024-10-10 23:49:31.469] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:31.561] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1062.6458, 775.6665, 101.65, Yaw: 43.81053) | Result: Success
[2024-10-10 23:49:31.622] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1084.9403, 797.08453, 101.65, Yaw: -4.3394685) | Result: Success
[2024-10-10 23:49:31.676] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:31.826] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1183.7275, 816.11237, 101.65, Yaw: -4.5144687) | Result: Success
[2024-10-10 23:49:31.880] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:32.029] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1284.757, 812.47284, 101.65, Yaw: -0.31446862) | Result: Success
[2024-10-10 23:49:32.082] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:32.230] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1385.5409, 814.7287, 101.65, Yaw: 4.060534) | Result: Success
[2024-10-10 23:49:32.291] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:32.439] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1489.3895, 821.65857, 101.65, Yaw: 5.8105345) | Result: Success
[2024-10-10 23:49:32.493] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:32.640] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1588.727, 835.9019, 101.65, Yaw: 14.210534) | Result: Success
[2024-10-10 23:49:32.693] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:32.765] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1649.8926, 850.47864, 107.56944, Yaw: 15.610534) | Result: Success
[2024-10-10 23:49:32.847] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1689.7474, 860.7983, 161.198, Yaw: 15.960534) | Result: Success
[2024-10-10 23:49:32.856] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1693.7795, 861.849, 166.2555, Yaw: 15.960534) | Result: Success
[2024-10-10 23:49:32.899] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:32.900] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1714.5797, 867.2875, 191.26945, Yaw: 0) | Result: Success
[2024-10-10 23:49:32.911] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1719.9845, 868.7031, 197.4732, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.076] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1799.6233, 889.56195, 274.70013, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.100] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.138] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1830.1638, 897.5346, 297.26508, Yaw: -80.16447) | Result: Success
[2024-10-10 23:49:33.208] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1864.4767, 904.2652, 317.76367, Yaw: -80.514465) | Result: Success
[2024-10-10 23:49:33.218] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1869.3174, 904.9284, 320.24332, Yaw: -80.514465) | Result: Success
[2024-10-10 23:49:33.303] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.345] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1932.3368, 907.39056, 343.7764, Yaw: -123.764465) | Result: Success
[2024-10-10 23:49:33.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1947.9244, 906.3374, 347.23907, Yaw: -164.21446) | Result: Success
[2024-10-10 23:49:33.509] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.542] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2018.9714, 894.9251, 349.24625, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.551] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2022.6633, 893.9384, 348.56097, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.756] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2103.6782, 872.28687, 311.91696, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.912] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:33.958] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2183.3508, 850.9941, 235.57213, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.116] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.165] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2265.2666, 829.1018, 115.40238, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.249] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2284.691, 824.0498, 101.649994, Yaw: 134.08554) | Result: Success
[2024-10-10 23:49:34.260] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2285.119, 824.234, 101.649994, Yaw: 134.08554) | Result: Success
[2024-10-10 23:49:34.320] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.392] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2274.6594, 839.5635, 107.449486, Yaw: 134.08554) | Result: Success
[2024-10-10 23:49:34.496] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2254.532, 862.501, 174.1526, Yaw: 134.26053) | Result: Success
[2024-10-10 23:49:34.505] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2252.5312, 864.7524, 179.43686, Yaw: 134.26053) | Result: Success
[2024-10-10 23:49:34.521] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.559] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2239.89, 878.8974, 209.05357, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.569] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2237.4434, 881.6267, 214.26779, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.723] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.742] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2194.8772, 929.07623, 289.42352, Yaw: -127.16447) | Result: Success
[2024-10-10 23:49:34.754] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2192.148, 931.9637, 293.15268, Yaw: -126.81446) | Result: Success
[2024-10-10 23:49:34.926] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:34.962] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2130.5618, 973.9162, 342.3983, Yaw: -77.43946) | Result: Success
[2024-10-10 23:49:35.096] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2087.3445, 986.19305, 351.6475, Yaw: -32.089466) | Result: Success
[2024-10-10 23:49:35.129] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.157] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2070.052, 988.3111, 350.00644, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.166] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2067.3457, 988.5779, 349.39883, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.331] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.343] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2019.1879, 993.3247, 322.6378, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.481] [multi_sink] [info] Action: Attack | Attacker: CREATURE_TYPE_PLAYER (bb, ObjectId: 7) | Victim: CREATURE_TYPE_MONSTER (WeakMonster, ObjectId: 6) | Position: (2019.1879, 993.3247, 322.6378, Yaw: 0) | Damage: 20 | Result: Success
[2024-10-10 23:49:35.481] [multi_sink] [info] Action: Hit | Attacker: CREATURE_TYPE_PLAYER (bb, ObjectId: 7) | Victim: CREATURE_TYPE_MONSTER (ObjectId: 6, Nickname: WeakMonster) | Position: (2019.1879, 993.3247, 322.6378, Yaw: 0) | HP: 0 | Damage: 20 | Result: Success
[2024-10-10 23:49:35.482] [multi_sink] [info] Action: IncreaseExp | Entity: Player | Nickname: bb | RewardExp: 5 | Result: Success
[2024-10-10 23:49:35.501] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1975.4232, 997.6384, 272.1245, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.534] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.705] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1896.6461, 1012.73676, 311.84387, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.738] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.910] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1814.7631, 1029.0918, 326.62305, Yaw: 0) | Result: Success
[2024-10-10 23:49:35.943] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.113] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1733.3153, 1045.36, 300.62088, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.146] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.317] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1651.4788, 1061.7058, 233.60925, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.352] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.523] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1569.571, 1078.0659, 125.50304, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.558] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.729] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.763] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.932] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:36.965] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.134] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.168] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.340] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.540] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.582] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.744] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.786] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.946] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:37.988] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.148] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.189] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.350] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.391] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.552] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.593] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.756] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.797] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:38.961] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:39.005] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:39.373] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:39.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:39.708] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:39.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:40.039] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:40.040] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:40.373] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:40.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:40.706] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:40.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:41.039] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:41.040] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:41.372] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:41.373] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
